taxID	Arch_point_1	Arch_point_2	Black_seabass_reef_1	Black_seabass_reef_2	Cat_canyon_1	Cat_canyon_2	Cavern_point	Chicksaw	Cluster_point	Devils_peak_member	field_blank_1	field_blank_2	field_blank_3	field_blank_4	field_blank_5	field_blank_6	Frys_harbor	Graveyard_canyon_1	Graveyard_canyon2	Gull_Island_south_1	Gull_Island_south_2	Hare_rock	Johnsons_lee_north	Johnsons_lee_south	Landing_Cove	Light_house	Miracle_mile	PCR_blank_1	PCR_blank_2	Pedro_reef	Pelican_bay	pos_control_1	pos_control_2	Scorpion_anchorage	Southeast_sea_lion	South_point	Trancion_canyon	Webster_arch	Wychoff_ledge	Yellowbanks	taxonomy
Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaenodes;Scorpaenodes evides	0	2072	1	0	0	0	0	1	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	238	0	0	0	0	13	0	0	0	0	0	0	0	1478	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Scorpaenodes;s__Scorpaenodes evides
Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaenodes;Scorpaenodes scaber	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Scorpaenodes;s__Scorpaenodes scaber
Chordata;Actinopteri;Perciformes;Scorpaenidae;Scorpaenopsis;Scorpaenopsis possi	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Scorpaenopsis;s__Scorpaenopsis possi
Chordata;Actinopteri;Perciformes;Scorpaenidae;Sebastapistes;Sebastapistes cyanostigma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Sebastapistes;s__Sebastapistes cyanostigma
Chordata;Actinopteri;Perciformes;Scorpaenidae;Sebastapistes;Sebastapistes strongia	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Sebastapistes;s__Sebastapistes strongia
Chordata;Actinopteri;Perciformes;Scorpaenidae;Sebastapistes;Sebastapistes tinkhami	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Scorpaenidae;g__Sebastapistes;s__Sebastapistes tinkhami
Chordata;Actinopteri;Perciformes;Sebastidae;Helicolenus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Helicolenus;s__
Chordata;Actinopteri;Perciformes;Sebastidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__NA;s__
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;	0	2	1	0	1	887	1529	19679	51013	1	0	1	31	1	0	29	2858	120	1	3987	8101	7596	11058	42067	412	956	7195	0	0	37	1766	0	0	1	44537	29025	18931	3132	10205	1278	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes mentella	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes mentella
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes mystinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes mystinus
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes nebulosus	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes nebulosus
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes owstoni	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes owstoni
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes paucispinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	713	181	0	0	1297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes paucispinis
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastes;Sebastes sp. CBM Chiba DNA 2015-535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastes;s__Sebastes sp. CBM Chiba DNA 2015-535
Chordata;Actinopteri;Perciformes;Sebastidae;Sebastolobus;Sebastolobus macrochir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Sebastidae;g__Sebastolobus;s__Sebastolobus macrochir
Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis;	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis;s__
Chordata;Actinopteri;Perciformes;Serranidae;Cephalopholis;Cephalopholis urodeta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Cephalopholis;s__Cephalopholis urodeta
Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__
Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus fasciatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__Epinephelus fasciatus
Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus hexagonatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__Epinephelus hexagonatus
Chordata;Actinopteri;Perciformes;Serranidae;Epinephelus;Epinephelus merra	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Epinephelus;s__Epinephelus merra
Chordata;Actinopteri;Perciformes;Serranidae;Liopropoma;Liopropoma susumi	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Liopropoma;s__Liopropoma susumi
Chordata;Actinopteri;Perciformes;Serranidae;Luzonichthys;Luzonichthys waitei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Luzonichthys;s__Luzonichthys waitei
Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax clathratus	0	0	12	41	46	0	42	1	0	0	0	0	0	0	0	0	26	0	37	0	0	0	0	65	10	0	0	0	0	0	38	0	0	36	0	0	27	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Paralabrax;s__Paralabrax clathratus
Chordata;Actinopteri;Perciformes;Serranidae;Plectranthias;Plectranthias sagamiensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Plectranthias;s__Plectranthias sagamiensis
Chordata;Actinopteri;Perciformes;Serranidae;Pogonoperca;Pogonoperca punctata	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Pogonoperca;s__Pogonoperca punctata
Chordata;Actinopteri;Perciformes;Serranidae;Pseudanthias;Pseudanthias pascalus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Pseudanthias;s__Pseudanthias pascalus
Chordata;Actinopteri;Perciformes;Serranidae;Pseudanthias;Pseudanthias rubrizonatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Pseudanthias;s__Pseudanthias rubrizonatus
Chordata;Actinopteri;Perciformes;Serranidae;Pseudanthias;Pseudanthias rubrolineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Pseudanthias;s__Pseudanthias rubrolineatus
Chordata;Actinopteri;Perciformes;Serranidae;Pseudogramma;Pseudogramma polyacantha	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Pseudogramma;s__Pseudogramma polyacantha
Chordata;Actinopteri;Perciformes;Serranidae;Sacura;Sacura margaritacea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Serranidae;g__Sacura;s__Sacura margaritacea
Chordata;Actinopteri;Perciformes;Setarchidae;Setarches;Setarches longimanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Setarchidae;g__Setarches;s__Setarches longimanus
Chordata;Actinopteri;Perciformes;Stichaeidae;Xiphister;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Stichaeidae;g__Xiphister;s__
Chordata;Actinopteri;Perciformes;Synanceiidae;Synanceia;Synanceia verrucosa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Synanceiidae;g__Synanceia;s__Synanceia verrucosa
Chordata;Actinopteri;Perciformes;Triglidae;Chelidonichthys;	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Triglidae;g__Chelidonichthys;s__
Chordata;Actinopteri;Perciformes;Triglidae;Chelidonichthys;Chelidonichthys kumu	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Triglidae;g__Chelidonichthys;s__Chelidonichthys kumu
Chordata;Actinopteri;Perciformes;Zaniolepididae;Zaniolepis;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Zaniolepididae;g__Zaniolepis;s__
Chordata;Actinopteri;Perciformes;Zaniolepididae;Zaniolepis;Zaniolepis latipinnis	0	0	0	0	0	0	0	779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Perciformes;f__Zaniolepididae;g__Zaniolepis;s__Zaniolepis latipinnis
Chordata;Actinopteri;Pleuronectiformes;Bothidae;Asterorhombus;Asterorhombus cocosensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Bothidae;g__Asterorhombus;s__Asterorhombus cocosensis
Chordata;Actinopteri;Pleuronectiformes;Bothidae;Bothus;Bothus pantherinus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Bothidae;g__Bothus;s__Bothus pantherinus
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Citharichthys;s__
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys sordidus	1	0	0	0	0	36900	254	2517	0	0	0	0	0	0	0	0	677	0	221	1	0	1498	0	1770	63	0	0	0	0	0	0	0	0	831	0	0	0	0	0	872	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Citharichthys;s__Citharichthys sordidus
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys stigmaeus	11596	0	587	0	0	0	1800	1876	1379	0	0	0	0	0	0	0	0	0	0	44	87	853	0	2426	355	2468	1865	0	0	6	0	0	0	0	784	4048	963	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Citharichthys;s__Citharichthys stigmaeus
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys;Citharichthys xanthostigma	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Citharichthys;s__Citharichthys xanthostigma
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;	0	0	146	0	0	0	315	0	0	0	0	0	0	0	0	0	0	0	0	0	2874	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Paralichthys;s__
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys lethostigma	0	0	0	3112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	337	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Paralichthys;s__Paralichthys lethostigma
Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Xystreurys;Xystreurys liolepis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	494	0	0	0	0	0	0	0	0	8672	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Paralichthyidae;g__Xystreurys;s__Xystreurys liolepis
Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Lepidopsetta;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Lepidopsetta;s__
Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Microstomus;Microstomus pacificus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Microstomus;s__Microstomus pacificus
Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__NA;s__
Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pleuronichthys;Pleuronichthys coenosus	1	1697	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	564	1	1	0	3	0	1519	0	0	0	0	46	0	0	0	1	1	0	0	1	1904	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Pleuronichthys;s__Pleuronichthys coenosus
Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Pseudopleuronectes;Pseudopleuronectes schrenki	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Pleuronectidae;g__Pseudopleuronectes;s__Pseudopleuronectes schrenki
Chordata;Actinopteri;Pleuronectiformes;Samaridae;Plagiopsetta;Plagiopsetta glossa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Samaridae;g__Plagiopsetta;s__Plagiopsetta glossa
Chordata;Actinopteri;Pleuronectiformes;Samaridae;Samaris;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Pleuronectiformes;f__Samaridae;g__Samaris;s__
Chordata;Actinopteri;Priacanthiformes;Priacanthidae;Heteropriacanthus;Heteropriacanthus cruentatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Priacanthiformes;f__Priacanthidae;g__Heteropriacanthus;s__Heteropriacanthus cruentatus
Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	260	0	0	0	0	0	4860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Oncorhynchus;s__
Chordata;Actinopteri;Salmoniformes;Salmonidae;Oncorhynchus;Oncorhynchus mykiss	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Oncorhynchus;s__Oncorhynchus mykiss
Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo salar	0	0	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Salmoniformes;f__Salmonidae;g__Salmo;s__Salmo salar
Chordata;Actinopteri;Scombriformes;Bramidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Bramidae;g__NA;s__
Chordata;Actinopteri;Scombriformes;Chiasmodontidae;Dysalotus;Dysalotus sp. CBM:ZF:14697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Chiasmodontidae;g__Dysalotus;s__Dysalotus sp. CBM:ZF:14697
Chordata;Actinopteri;Scombriformes;Gempylidae;NA;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Gempylidae;g__NA;s__
Chordata;Actinopteri;Scombriformes;Icosteidae;Icosteus;Icosteus aenigmaticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Icosteidae;g__Icosteus;s__Icosteus aenigmaticus
Chordata;Actinopteri;Scombriformes;NA;;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__NA;g__;s__
Chordata;Actinopteri;Scombriformes;Nomeidae;Cubiceps;Cubiceps baxteri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Nomeidae;g__Cubiceps;s__Cubiceps baxteri
Chordata;Actinopteri;Scombriformes;Nomeidae;Psenes;Psenes cyanophrys	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Nomeidae;g__Psenes;s__Psenes cyanophrys
Chordata;Actinopteri;Scombriformes;Nomeidae;Psenes;Psenes pellucidus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Nomeidae;g__Psenes;s__Psenes pellucidus
Chordata;Actinopteri;Scombriformes;Scombridae;Acanthocybium;Acanthocybium solandri	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Acanthocybium;s__Acanthocybium solandri
Chordata;Actinopteri;Scombriformes;Scombridae;Euthynnus;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Euthynnus;s__
Chordata;Actinopteri;Scombriformes;Scombridae;Euthynnus;Euthynnus affinis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Euthynnus;s__Euthynnus affinis
Chordata;Actinopteri;Scombriformes;Scombridae;Grammatorcynus;Grammatorcynus bilineatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Grammatorcynus;s__Grammatorcynus bilineatus
Chordata;Actinopteri;Scombriformes;Scombridae;Gymnosarda;Gymnosarda unicolor	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Gymnosarda;s__Gymnosarda unicolor
Chordata;Actinopteri;Scombriformes;Scombridae;Katsuwonus;Katsuwonus pelamis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Katsuwonus;s__Katsuwonus pelamis
Chordata;Actinopteri;Scombriformes;Scombridae;NA;	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	239	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	1	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__NA;s__
Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	197	0	0	0	0	0	3	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Sarda;s__
Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4946	0	0	0	2	3	13	0	0	0	0	0	0	6	69426	0	0	0	0	0	11507	0	3	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Sarda;s__Sarda chiliensis
Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda orientalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	p__Chordata;c__Actinopteri;o__Scombriformes;f__Scombridae;g__Sarda;s__Sarda orientalis
